Book,Chapter,Verse,Text
Isaiah,61,2,ⲉⲙⲟⲩⲧⲉ ⲉⲩⲣⲟⲙⲡⲉ ⲙⲡϫⲟⲉⲓⲥ ⲉⲥϣⲏⲡ ⲁⲩⲱ ⲟⲩϩⲟⲟⲩ ⲛⲧⲟⲩⲉⲓⲟ ⲉⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲛⲛⲉⲧⲣϩⲏⲃⲉ ⲧⲏⲣⲟⲩ
Isaiah,61,3,ⲉϯ ⲛⲟⲩⲉⲟⲟⲩ ⲉⲡⲙⲁ ⲛⲟⲩⲱⲕⲙ ⲛⲛⲉⲧⲣϩⲏⲃⲉ ⲉϫⲛ ⲥⲓⲱⲛ ⲉⲡⲙⲁ ⲇⲉ ⲛⲟⲩⲕⲣⲙⲉⲥ ⲛⲟⲩⲥⲟϭⲛ ⲛⲟⲩⲛⲟϥ ⲛⲛⲉⲧⲣϩⲏⲃⲉ ⲁⲩⲱ ⲟⲩⲥⲧⲟⲗⲏ ⲛⲉⲟⲟⲩ ⲉⲡⲙⲁ ⲛⲟⲩⲡⲛⲉⲩⲙⲁ ⲛⲙⲕⲁϩ ⲛϩⲏⲧ ⲁⲩⲱ ⲥⲉⲛⲁⲙⲟⲩⲧⲉ ⲉⲣⲟⲟⲩ ϫⲉ ⲛⲅⲉⲛⲉⲁ ⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲡⲧⲱϭⲉ ⲙⲡϫⲟⲉⲓⲥ ⲉⲩⲉⲟⲟⲩ
Isaiah,61,4,ⲁⲩⲱ ⲥⲉⲛⲁⲕⲱⲧ ⲛⲙⲙⲁ ⲛϫⲁⲓⲉ ϣⲁ ⲉⲛⲉϩ ⲛⲉⲛⲧⲁⲩϣⲱϥ ⲛϣⲟⲣⲡ ⲥⲉⲛⲁⲧⲱⲟⲩⲛ ⲛⲥⲉⲣ ⲙⲡⲟⲗⲓⲥ ⲛⲃⲣⲣⲉ ⲉⲧⲟ ⲛϫⲁⲓⲉ ⲁⲩⲱ ⲛⲉⲧϣⲏϥ ϣⲁ ϩⲉⲛϫⲱⲙ ⲛϫⲱⲙ
Isaiah,61,5,ⲁⲩⲱ ⲥⲉⲛⲏⲩ ⲛϭⲓ ϩⲉⲛϣⲙⲙⲟ ⲉⲩⲙⲟⲟⲛⲉ ⲛⲛⲟⲩⲉⲥⲟⲟⲩ ⲁⲩⲱ ⲛⲁⲗⲗⲟⲫⲩⲗⲟⲥ ⲛⲣⲉϥⲥⲕⲁⲓ ⲁⲩⲱ ⲛϭⲙⲉ
Isaiah,61,6,ⲛⲧⲱⲧⲛ ⲇⲉ ⲉⲩⲛⲁⲙⲟⲩⲧⲉ ⲉⲣⲱⲧⲛ ϫⲉ ⲛⲟⲩⲏⲏⲃ ⲙⲡϫⲟⲉⲓⲥ ⲛϣⲙϣⲓⲧ ⲙⲡⲛⲟⲩⲧⲉ ⲧⲉⲧⲛⲁⲟⲩⲱⲙ ⲛⲧϭⲟⲙ ⲛⲛϩⲉⲑⲛⲟⲥ ⲁⲩⲱ ⲛⲥⲉⲣϣⲡⲏⲣⲉ ⲙⲙⲱⲧⲛ ϩⲛ ⲧⲉⲩⲙⲛⲧⲣⲙⲙⲁⲟ
Isaiah,61,7,ⲧⲁⲓ ⲧⲉ ⲑⲉ ⲉⲧⲟⲩⲛⲁⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ ⲙⲡⲕⲁϩ ⲙⲡⲙⲉϩⲥⲟⲡ ⲥⲛⲁⲩ ⲉⲣⲉⲟⲩⲟⲩⲛⲟϥ ϣⲁ ⲉⲛⲉϩ ϩⲓϫⲛ ⲧⲉⲩⲁⲡⲉ
Isaiah,61,8,ⲁⲛⲟⲕ ⲅⲁⲣ ⲡⲉ ⲡϫⲟⲉⲓⲥ ⲉⲧⲙⲉ ⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲉⲧⲙⲟⲥⲧⲉ ⲛⲛⲧⲱⲣⲡ ⲉⲃⲟⲗ ϩⲛ ⲛϫⲓ ⲛϭⲟⲛⲥ ϯⲛⲁϯ ⲙⲡⲉⲩϩⲓⲥⲉ ⲛⲛⲇⲓⲕⲁⲓⲟⲥ ⲁⲩⲱ ϯⲛⲁⲥⲙⲓⲛⲉ ⲛⲙⲙⲁⲩ ⲛⲟⲩⲇⲓⲁⲑⲏⲕⲏ ⲛϣⲁ ⲉⲛⲉϩ
Isaiah,61,9,ⲛⲥⲉⲥⲟⲩⲛⲡⲉⲩⲥⲡⲉⲣⲙⲁ ⲙⲛ ⲛⲉⲩϣⲏⲣⲉ ϩⲛ ⲛϩⲉⲑⲛⲟⲥ ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲛⲁⲛⲁⲩ ⲉⲣⲟⲟⲩ ⲛⲁⲥⲟⲩⲱⲛⲟⲩ ϫⲉ ⲛⲁⲓ ⲛⲉ ⲡⲉⲥⲡⲉⲣⲙⲁ ⲉⲧⲥⲙⲁⲙⲁⲁⲧ ϩⲓⲧⲙ ⲡⲛⲟⲩⲧⲉ
Isaiah,61,10,ⲁⲩⲱ ⲥⲉⲛⲁⲟⲩⲛⲟϥ ϩⲛ ⲟⲩⲛⲟϥ ⲉϫⲙ ⲡϫⲟⲉⲓⲥ ⲙⲁⲣⲉⲧⲁⲯⲩⲭⲏ ⲧⲉⲗⲏⲗ ⲉϫⲙ ⲡϫⲟⲉⲓⲥ ⲁϥϯ ⲅⲁⲣ ϩⲓⲱⲱⲧ ⲛⲟⲩϩⲟⲓⲧⲉ ⲛⲟⲩϫⲁⲓ ⲁⲩⲱ ⲟⲩϣⲧⲏⲛ ⲛⲟⲩⲛⲟϥ ⲁϥⲧⲁⲗⲟ ⲉϫⲱⲓ ⲛⲟⲩⲙⲓⲧⲣⲁ ⲛⲑⲉ ⲛⲟⲩⲡⲁⲧϣⲉⲗⲉⲉⲧ ⲁⲩⲱ ⲁϥⲕⲟⲥⲙⲉⲓ ⲙⲙⲟⲓ ϩⲛ ⲟⲩⲕⲟⲥⲙⲟⲥ ⲛⲑⲉ ⲛⲟⲩϣⲉⲗⲉⲉⲧ
Isaiah,61,11,ⲁⲩⲱ ⲛⲑⲉ ⲛⲟⲩⲕⲁϩ ⲉϥⲁⲩⲝⲁⲛⲉ ⲙⲡⲉϥϩⲣⲏⲣⲉ ⲁⲩⲱ ⲛⲑⲉ ⲛⲟⲩϣⲛⲏ ⲛⲛⲉⲥⲡⲉⲣⲙⲁ ⲧⲁⲓ ⲧⲉ ⲑⲉ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲛⲁϯⲟⲩⲱ ⲛⲧⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲙⲛ ⲡⲧⲉⲗⲏⲗ ⲙⲡⲉⲙⲧⲟ ⲉⲃⲟⲗ ⲛⲛϩⲉⲑⲛⲟⲥ ⲧⲏⲣⲟⲩ
Isaiah,62,1,ⲛϯⲛⲁⲕⲁⲣⲱⲓ ⲁⲛ ⲉⲧⲃⲉ ⲥⲓⲱⲛ ⲁⲩⲱ ⲛϯⲛⲁⲕⲁⲧⲟⲟⲧ ⲉⲃⲟⲗ ⲁⲛ ⲉⲧⲃⲉ ⲑⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ϣⲁⲛⲧⲉ ⲧⲁⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲉⲓ ⲉⲃⲟⲗ ⲛⲑⲉ ⲙⲡⲟⲩⲟⲉⲓⲛ ⲁⲩⲱ ⲡⲁⲟⲩϫⲁⲓ ⲛⲁⲙⲟⲩϩ ⲛⲑⲉ ⲛⲟⲩⲗⲁⲙⲡⲁⲥ
Isaiah,62,2,ⲁⲩⲱ ⲛϩⲉⲑⲛⲟⲥ ⲛⲁⲛⲁⲩ ⲉⲧⲟⲩⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲁⲩⲱ ⲛⲣⲣⲱⲟⲩ ⲉⲡⲟⲩⲉⲟⲟⲩ ⲁⲩⲱ ⲧⲉⲛⲁⲙⲟⲩⲧⲉ ⲉⲡⲟⲩⲣⲁⲛ ⲛⲃⲣⲣⲉ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲛⲁⲙⲟⲩⲧⲉ ⲉⲣⲟ ⲙⲙⲟϥ
Isaiah,62,3,ⲁⲩⲱ ⲧⲉⲛⲁϣⲱⲡⲉ ⲛⲕⲗⲟⲙ ⲛⲥⲁ ϩⲛ ⲧϭⲓϫ ⲙⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲛϭⲣⲏⲡⲉ ⲙⲙⲛⲧⲣⲣⲟ ϩⲛ ⲧϭⲓϫ ⲙⲡⲟⲩⲛⲟⲩⲧⲉ
Isaiah,62,4,ⲁⲩⲱ ⲥⲉⲛⲁⲙⲟⲩⲧⲉ ⲉⲣⲟ ⲁⲛ ϫⲓⲛ ⲙⲡⲉⲓⲛⲁⲩ ϫⲉ ⲧⲉⲛⲧⲁⲩⲕⲁⲁⲥ ⲛⲥⲱϥ ⲁⲩⲱ ⲛⲧⲟ ⲛⲥⲉⲛⲁⲙⲟⲩⲧⲉ ⲁⲛ ⲉⲡⲟⲩⲕⲁϩ ϫⲉ ⲡϫⲁⲓⲉ ⲛⲧⲟ ⲅⲁⲣ ⲥⲉⲛⲁⲙⲟⲩⲧⲉ ⲉⲣⲟ ϫⲉ ⲡⲁⲟⲩⲱϣ ⲁⲩⲱ ⲡⲟⲩⲕⲁϩ ϫⲉ ⲧⲟⲓⲕⲟⲩⲙⲉⲛⲏ
Isaiah,62,5,ⲁⲩⲱ ⲛⲑⲉ ⲛⲟⲩϩⲣϣⲓⲣⲉ ⲉϥⲟⲩⲏϩ ⲙⲛ ⲟⲩⲡⲁⲣⲑⲉⲛⲟⲥ ⲧⲁⲓ ⲧⲉ ⲑⲉ ⲉⲧⲉⲣⲉⲛⲟⲩϣⲏⲣⲉ ⲛⲁⲟⲩⲱϩ ⲛⲙⲙⲉ ⲁⲩⲱ ⲛⲑⲉ ⲉϣⲁⲣⲉⲟⲩⲡⲁⲧϣⲉⲗⲉⲉⲧ ⲉⲩⲫⲣⲁⲛⲉ ⲉϫⲛ ⲧⲉϥϣⲉⲗⲉⲉⲧ ⲧⲁⲓ ⲧⲉ ⲑⲉ ⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲛⲁⲉⲩⲫⲣⲁⲛⲉ ⲉϩⲣⲁⲓ ⲉϫⲱ
Isaiah,62,6,ⲁⲩⲱ ⲁⲓⲥⲙⲓⲛⲉ ⲛⲉ ⲛϩⲉⲛⲣⲉϥⲁⲣⲉϩ ⲉϩⲣⲁⲓ ⲉϫⲛ ⲛⲟⲩⲥⲟⲃⲧ ⲑⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲙⲡⲉϩⲟⲟⲩ ⲧⲏⲣϥ ⲙⲛ ⲧⲉⲩϣⲏ ⲧⲏⲣⲥ ⲛⲁⲓ ⲉⲧⲉⲛⲥⲉⲛⲁⲕⲁⲣⲱⲟⲩ ⲁⲛ ⲛⲟⲩⲟⲉⲓϣ ⲛⲓⲙ ⲉⲩⲉⲓⲣⲉ ⲙⲡⲙⲉⲉⲩⲉ ⲙⲡϫⲟⲉⲓⲥ
Isaiah,62,7,ⲙⲛⲡⲉⲧⲉⲓⲛⲉ ⲅⲁⲣ ⲙⲙⲱⲧⲛ ⲉⲣϣⲁⲛⲑⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ ⲥⲟⲟⲩⲧⲛ ⲛⲥⲉⲓⲣⲉ ⲛⲟⲩϣⲟⲩϣⲟⲩ ϩⲓϫⲙ ⲡⲕⲁϩ
Isaiah,62,8,ⲁⲡϫⲟⲉⲓⲥ ⲱⲣⲕ ⲙⲡⲉϥⲉⲟⲟⲩ ⲁⲩⲱ ⲛⲧϭⲟⲙ ⲙⲡⲉϥϭⲃⲟⲓ ϫⲉ ⲉⲛⲉϯⲛⲁϯ ϫⲓⲛ ⲧⲉⲛⲟⲩ ⲙⲡⲟⲩⲥⲟⲩⲟ ⲙⲛ ⲛⲟⲩϩⲣⲏⲩⲉ ⲛⲛⲟⲩϫⲁϫⲉ ⲁⲩⲱ ϫⲉ ⲉⲛⲉⲟⲩⲛϣⲙⲙⲟ ϫⲓⲛ ⲧⲉⲛⲟⲩ ⲛⲁⲥⲉⲡⲟⲩⲏⲣⲡ ⲉⲛⲧⲁϣⲡϩⲓⲥⲉ ⲉⲣⲟϥ
Isaiah,62,9,ⲁⲗⲗⲁ ⲛⲉⲧⲥⲱⲟⲩϩ ⲙⲙⲟⲟⲩ ⲉϩⲟⲩⲛ ⲛⲉⲧⲛⲁⲟⲩⲟⲙⲟⲩ ⲁⲩⲱ ⲛⲥⲉⲥⲙⲟⲩ ⲉⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲛⲉⲧⲥⲱⲟⲩϩ ⲙⲙⲟⲟⲩ ⲉϩⲟⲩⲛ ⲛⲉⲧⲛⲁⲥⲟⲟⲩ ⲛⲥⲉⲟⲩⲟⲙⲟⲩ ϩⲣⲁⲓ ϩⲛ ⲛⲁⲁⲩⲗⲏ ⲉⲧⲟⲩⲁⲁⲃ
Isaiah,62,10,ⲃⲱⲕ ⲉϩⲟⲩⲛ ϩⲓⲧⲛ ⲛⲁⲡⲩⲗⲏ ⲛⲧⲉⲧⲛⲥⲙⲛϩⲓⲏ ⲙⲡⲁⲗⲁⲟⲥ ⲛⲧⲉⲧⲛⲛⲟⲩϫⲉ ⲉⲃⲟⲗ ⲛⲛⲱⲛⲉ ⲉⲧϩⲓⲧⲉϩⲓⲏ ϥⲓ ⲛⲟⲩⲙⲁⲉⲓⲛ ⲉⲛϩⲉⲑⲛⲟⲥ
Isaiah,62,11,ⲉⲓⲥ ⲡϫⲟⲉⲓⲥ ⲅⲁⲣ ⲁϥⲧⲣⲉϥⲥⲱⲧⲙ ϫⲓⲛ ⲁⲣⲏϫϥ ⲙⲡⲕⲁϩ ⲁϫⲓⲥ ⲛⲧϣⲉⲉⲣⲉ ⲛⲥⲓⲱⲛ ϫⲉ ⲉⲓⲥ ⲡⲟⲩⲥⲱⲧⲏⲣ ⲛⲏⲩ ⲛⲉ ⲉⲣⲉⲡⲉϥⲃⲉⲕⲉ ⲛⲧⲟⲟⲧϥ ⲁⲩⲱ ⲉⲣⲉⲡⲉϥϩⲱⲃ ϩⲁⲧⲉϥϩⲏ
Isaiah,62,12,ⲁⲩⲱ ϥⲛⲁⲙⲟⲩⲧⲉ ⲉⲣⲟϥ ⲛⲟⲩⲗⲁⲟⲥ ⲉϥⲟⲩⲁⲁⲃ ⲉⲁⲩⲥⲟⲧϥ ϩⲓⲧⲙ ⲡϫⲟⲉⲓⲥ ⲛⲧⲟ ⲇⲉ ⲥⲉⲛⲁⲙⲟⲩⲧⲉ ⲉⲣⲟ ϫⲉ ⲧⲡⲟⲗⲓⲥ ⲉⲧⲟⲩϣⲓⲛⲉ ⲛⲥⲱⲥ ⲁⲩⲱ ⲧⲉⲛⲧⲁⲩⲕⲁⲁⲥ ⲁⲛ
Isaiah,63,1,ⲛⲓⲙ ⲡⲉ ⲡⲁⲓ ⲉⲧⲛⲏⲩ ⲉⲃⲟⲗ ϩⲛ ⲉⲇⲱⲙ ⲡⲉⲧⲧⲣⲟϣⲣϣ ⲛⲛⲉϥϩⲟⲓⲧⲉ ⲉⲃⲟⲗ ϩⲛ ⲃⲟⲥⲟⲣ ⲉⲛⲉⲥⲱϥ ⲛⲧⲉⲓϩⲉ ⲉϥⲙⲟⲟϣⲉ ϩⲛ ⲟⲩⲥⲧⲟⲗⲏ ⲙⲛ ⲟⲩϭⲟⲙ ⲁⲛⲟⲕ ⲉⲓϣⲁϫⲉ ϩⲛ ⲟⲩⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ ⲙⲛ ⲟⲩϩⲁⲡ ⲛⲟⲩϫⲁⲓ
Isaiah,63,2,ⲉⲧⲃⲉ ⲟⲩ ⲛⲉⲕϩⲟⲓⲧⲉ ⲧⲣⲉϣⲣⲱϣ ⲁⲩⲱ ⲛⲉⲕϩⲃⲥⲱ ⲛⲑⲉ ⲉⲃⲟⲗ ϩⲛ ⲟⲩⲙⲣⲓⲥ ⲛϩⲣⲱⲧ
Isaiah,63,3,ⲉⲥⲙⲉϩ ⲉⲥϩⲏⲙ ⲁⲩⲱ ⲉⲛⲉⲙⲛⲣⲱⲙⲉ ⲛⲙⲙⲁⲓ ⲛⲧⲉ ⲛϩⲉⲑⲛⲟⲥ ⲁⲓϩⲟⲙⲟⲩ ϩⲙ ⲡⲁϭⲱⲛⲧ ⲁⲩⲱ ⲁⲓⲗⲟϫϩⲟⲩ ⲛⲑⲉ ⲛⲟⲩⲕⲁϩ ⲁⲓⲉⲓⲛⲉ ⲙⲡⲉⲩⲥⲛⲟϥ ⲉⲡⲉⲥⲏⲧ ⲉⲡⲕⲁϩ
Isaiah,63,4,ⲁⲡⲉϩⲟⲟⲩ ⲅⲁⲣ ⲙⲡϫⲟⲉⲓⲥ ⲛⲧⲱⲱⲃⲉ ⲉⲓ ⲛⲁⲩ ⲁⲩⲱ ⲁⲧⲉⲣⲟⲙⲡⲉ ⲛⲥⲱⲧⲉ ⲉⲓ
Isaiah,63,5,ⲁⲓϭⲱϣⲧ ⲁⲩⲱ ⲛⲉⲙⲛⲗⲁⲁⲩ ⲛⲃⲟⲏⲑⲟⲥ ⲁⲓϯ ϩⲧⲏⲓ ⲁⲩⲱ ⲛⲉⲙⲛⲡⲉⲧϣⲱⲡ ⲉⲣⲟϥ ⲁⲡⲁϭⲃⲟⲓ ⲛⲁϩⲙⲟⲩ ⲁⲩⲱ ⲁⲡⲁϭⲱⲛⲧ ⲁϩⲉ ⲉⲣⲁⲧϥ
Isaiah,63,6,ⲁⲓⲕⲁⲧⲁⲡⲁⲧⲉⲓ ⲙⲙⲟⲟⲩ ϩⲛ ⲧⲁⲟⲣⲅⲏ ⲁⲩⲱ ⲁⲓⲉⲓⲛⲉ ⲙⲡⲉⲩⲥⲛⲟϥ ⲉⲡⲉⲥⲏⲧ ⲉⲡⲕⲁϩ
Isaiah,63,7,ⲁⲓⲣⲡⲙⲉⲉⲩⲉ ⲙⲡⲛⲁ ⲙⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲛⲉϥⲁⲣⲉⲧⲏ ϩⲛ ⲛⲉⲧⲉⲣⲉⲡϫⲟⲉⲓⲥ ⲛⲁⲧⲟⲟⲃⲟⲩ ⲛⲁⲛ ⲧⲏⲣⲟⲩ ⲡϫⲟⲉⲓⲥ ⲟⲩⲕⲣⲓⲧⲏⲥ ⲛⲁⲅⲁⲑⲟⲥ ⲡⲉ ⲙⲡⲏⲓ ⲙⲡⲓⲥⲣⲁⲏⲗ ϥⲛⲁⲉⲓⲛⲉ ⲉϩⲣⲁⲓ ⲉϫⲱⲛ ⲕⲁⲧⲁ ⲡⲉϥⲛⲁ ⲁⲩⲱ ⲕⲁⲧⲁ ⲡⲁϣⲁⲓ ⲛⲧⲉϥⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ
Isaiah,63,8,ⲁⲩⲱ ⲡⲉϫⲉⲡϫⲟⲉⲓⲥ ϫⲉ ⲙⲏ ⲙⲡⲁⲗⲁⲟⲥ ⲁⲛ ⲛⲉ ⲛϣⲏⲣⲉ ⲛⲛⲁⲣⲁⲑⲉⲧⲉⲓ ⲙⲙⲟ ⲁⲩⲱ ⲁϥϣⲱⲡⲉ ⲛⲁⲩ ⲉⲩⲟⲩϫⲁⲓ
Isaiah,63,9,ⲉⲃⲟⲗ ϩⲛ ⲑⲗⲓⲯⲓⲥ ⲛⲓⲙ ⲛⲟⲩϥⲁⲓⲟⲩⲱ ⲁⲛ ⲡⲉ ⲟⲩⲇⲉ ⲛⲟⲩϥⲁⲓϣⲓⲛⲉ ⲁⲛ ⲡⲉ ⲁⲗⲗⲁ ⲛⲧⲟϥ ⲡⲉⲛⲧⲁϥⲧⲟⲩϫⲟⲟⲩ ϫⲉ ϥⲙⲉ ⲙⲙⲟⲟⲩ ⲁⲩⲱ ⲁϥϯⲥⲟ ⲉⲣⲟⲟⲩ ⲛⲧⲟϥ ⲁϥⲥⲟⲧⲟⲩ ⲁⲩⲱ ⲁϥϣⲟⲡⲟⲩ ⲉⲣⲟϥ ⲁⲩⲱ ⲁϥϫⲁⲥⲧⲟⲩ ⲛⲛⲉϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ϣⲁ ⲉⲛⲉϩ
Isaiah,63,10,ⲛⲧⲟⲟⲩ ⲇⲉ ⲁⲩⲣⲁⲧⲥⲱⲧⲙ ⲁⲩⲱ ⲁⲩϯⲛⲟⲩϭⲥ ⲙⲡⲉⲡⲛⲉⲩⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ ⲁⲩⲱ ⲁⲡϫⲟⲉⲓⲥ ⲕⲧⲟϥ ⲛⲁⲩ ⲉⲩⲙⲛⲧϫⲁϫⲉ ⲛⲧⲟϥ ⲡⲉⲛⲧⲁϥⲙⲓϣⲉ ⲛⲙⲙⲁⲩ
Isaiah,63,11,ⲁⲩⲱ ⲁϥⲣⲡⲙⲉⲉⲩⲉ ⲛⲛⲉϩⲟⲟⲩ ⲛϣⲁ ⲉⲛⲉϩ ⲡⲉⲛⲧⲁϥⲉⲓⲛⲉ ⲉϩⲣⲁⲓ ϩⲙ ⲡⲕⲁϩ ⲙⲡϣⲱⲥ ⲛⲛⲉⲥⲟⲟⲩ ⲡⲉⲛⲧⲁϥⲕⲱ ⲛϩⲏⲧⲟⲩ ⲙⲡⲉⲡⲛⲉⲩⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ
Isaiah,63,12,ⲡⲉⲛⲧⲁϥⲉⲓⲛⲉ ⲙⲙⲱⲩⲥⲏⲥ ⲉϩⲣⲁⲓ ϩⲛ ⲧⲉϥⲟⲩⲛⲁⲙ ⲡⲉϭⲃⲟⲓ ⲙⲡⲉϥⲉⲟⲟⲩ ⲧⲁⲓ ⲧⲉ ⲑⲉ ⲉⲛⲧⲁϥⲉⲓⲛⲉ ⲙⲡⲉⲕⲗⲁⲟⲥ ⲁϥⲧⲁϫⲣⲉⲡⲙⲟⲟⲩ ϩⲁ ⲧⲉϥϩⲏ ⲉⲧⲁⲙⲓⲟ ⲛⲁϥ ⲛⲟⲩⲣⲁⲛ ϣⲁ ⲉⲛⲉϩ
Isaiah,63,13,ⲁϥⲛⲧⲟⲩ ⲉⲃⲟⲗ ϩⲓⲧⲛ ⲡⲛⲟⲩⲛ ⲛⲑⲉ ⲛⲟⲩϩⲧⲟ ϩⲓⲧⲛ ⲟⲩϫⲁⲓⲉ ⲁⲩⲱ ⲙⲡⲟⲩϩⲓⲥⲉ
Isaiah,63,14,ⲁⲩⲱ ⲛⲑⲉ ⲛϩⲉⲛⲧⲃⲛⲟⲟⲩⲉ ⲉⲃⲟⲗ ϩⲓⲧⲛ ⲟⲩⲥⲱϣⲉ ⲁⲩⲟⲩⲡⲛⲉⲩⲙⲁ ⲉⲓ ⲉⲡⲉⲥⲏⲧ ϩⲓⲧⲛ ⲡϫⲟⲉⲓⲥ ⲁϥϫⲓⲙⲟⲉⲓⲧ ϩⲏⲧⲟⲩ ⲧⲁⲓ ⲧⲉ ⲑⲉ ⲉⲛⲧⲁⲕⲙⲡⲉⲕⲗⲁⲟⲥ ⲉⲧⲁⲙⲓⲟ ⲛⲁⲕ ⲛⲟⲩⲣⲁⲛ ⲛⲉⲟⲟⲩ
Isaiah,63,15,ϭⲱϣⲧ ⲉⲃⲟⲗ ϩⲛ ⲧⲡⲉ ⲕⲧⲟⲕ ⲡϫⲟⲉⲓⲥ ⲉⲃⲟⲗ ϩⲛ ⲧⲡⲉ ⲁⲩⲱ ⲛⲅⲛⲁⲩ ⲉⲃⲟⲗ ϩⲙ ⲡⲉⲕⲙⲁ ⲛϣⲱⲡⲉ ⲉⲧⲟⲩⲁⲁⲃ ⲁⲩⲱ ⲡⲉⲕⲉⲟⲟⲩ ⲉϥⲧⲱⲛ ⲡⲉⲕⲕⲱϩ ⲙⲛ ⲧⲉⲕϭⲟⲙ ⲉϥⲧⲱⲛ ⲡⲁϣⲁⲓ ⲙⲡⲉⲕⲛⲁ ϫⲉ ⲁⲕⲁⲛⲉⲭⲉ ⲙⲙⲟⲛ ⲡϫⲟⲉⲓⲥ
Isaiah,63,16,ⲛⲧⲟⲕ ⲅⲁⲣ ⲡⲉ ⲡⲉⲛⲉⲓⲱⲧ ϫⲉ ⲁⲃⲣⲁϩⲁⲙ ⲙⲡⲉϥⲥⲟⲩⲱⲛⲉⲛ ⲁⲩⲱ ⲙⲡⲉⲡⲓⲥⲣⲁⲏⲗ ⲉⲓⲙⲉ ⲉⲣⲟⲛ ⲁⲗⲗⲁ ⲛⲧⲟⲕ ⲡϫⲟⲉⲓⲥ ⲡⲉ ⲡⲉⲛⲉⲓⲱⲧ ⲙⲁⲧⲟⲩϫⲟⲛ ϫⲓⲛ ⲛϣⲟⲣⲡ ⲡⲉⲕⲣⲁⲛ ϩⲓϫⲱⲛ
Isaiah,63,17,ⲉⲧⲃⲉ ⲟⲩ ⲡϫⲟⲉⲓⲥ ⲁⲕⲡⲗⲁⲛⲁ ⲙⲙⲟⲛ ⲉⲃⲟⲗ ϩⲛ ⲧⲉⲕϩⲓⲏ ⲁⲕϯ ⲛϣⲟⲧ ⲛⲛⲉⲛϩⲏⲧ ⲉⲧⲙⲣϩⲟⲧⲉ ϩⲏⲧⲕ ⲕⲧⲟⲕ ⲉⲧⲃⲉ ⲛⲉⲕϩⲙϩⲁⲗ ⲉⲧⲃⲉ ⲛⲉⲫⲩⲗⲏ ⲛⲧⲉⲕⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ
Isaiah,63,18,ϫⲉ ⲉⲛⲉⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ ⲛⲟⲩϣⲏⲙ ϩⲙ ⲡⲉⲕⲧⲟⲟⲩ ⲉⲧⲟⲩⲁⲁⲃ
Isaiah,63,19,ⲁⲛϣⲱⲡⲉ ⲛⲑⲉ ⲛⲧⲉϩⲟⲩⲉⲓⲧⲉ ⲉⲛⲉⲕⲁⲣⲭⲉⲓ ⲉⲣⲟⲛ ⲁⲛ ⲟⲩⲇⲉ ⲙⲡⲟⲩⲙⲟⲩⲧⲉ ⲙⲡⲉⲕⲣⲁⲛ ⲉϫⲱⲛ
Isaiah,63,20,
Isaiah,64,1,ⲉⲕϣⲁⲛⲟⲩⲱⲛ ⲛⲧⲡⲉ ⲡⲉⲥⲧⲱⲧ ⲛⲁϫⲓ ⲛⲛⲧⲟⲟⲩ ⲉⲃⲟⲗ ⲙⲙⲟⲕ ⲁⲩⲱ ⲥⲉⲛⲁⲃⲱⲗ ⲉⲃⲟⲗ ⲛⲑⲉ ⲉϣⲁⲣⲉⲟⲩⲙⲟⲩⲗϩ ⲃⲱⲗ ⲉⲃⲟⲗ ⲛⲛⲁϩⲣⲛ ⲟⲩⲕⲱϩⲧ ⲁⲩⲱ ⲡⲕⲱϩⲧ ⲛⲁⲣⲱⲕϩ ⲛⲛϫⲁϫⲉ ⲁⲩⲱ ⲡⲣⲁⲛ ⲙⲡϫⲟⲉⲓⲥ ⲛⲁⲟⲩⲱⲛϩ ⲉⲃⲟⲗ ϩⲛ ⲛϫⲁϫⲉ ⲛϩⲉⲑⲛⲟⲥ ⲛⲁϣⲧⲟⲣⲧⲣ ϩⲏⲧⲕ
